,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,0
2760,,,,,,,,23.352729024244518
2761,,,,,,,,23.352729024244518
2762,,,,,,,,23.352729024244518
2763,,,,,,,,23.36143444858478
2764,,,,,,,,23.36143444858478
2765,,,,,,,,23.36143444858478
2766,,,,,,,,23.36143444858478
2767,,,,,,,,23.36143444858478
2768,,,,,,,,23.36143444858478
2769,,,,,,,,23.36143444858478
2770,,,,,,,,23.370139872925044
2771,,,,,,,,23.370139872925044
2772,,,,,,,,23.370139872925044
2773,,,,,,,,23.370139872925044
2774,,,,,,,,23.370139872925044
2775,,,,,,,,23.370139872925044
2776,,,,,,,,23.370139872925044
2777,,,,,,,,23.37884529726531
2778,,,,,,,,23.37884529726531
2779,,,,,,,,23.37884529726531
2780,,,,,,,,23.37884529726531
2781,,,,,,,,23.37884529726531
2782,,,,,,,,23.37884529726531
2783,,,,,,,,23.37884529726531
2784,,,,,,,,23.387550721605574
2785,,,,,,,,23.387550721605574
2786,,,,,,,,23.387550721605574
2787,,,,,,,,23.387550721605574
2788,,,,,,,,23.387550721605574
2789,,,,,,,,23.387550721605574
2790,,,,,,,,23.387550721605574
2791,,,,,,,,23.396256145945838
2792,,,,,,,,23.396256145945838
2793,,,,,,,,23.396256145945838
2794,,,,,,,,23.396256145945838
2795,,,,,,,,23.396256145945838
2796,,,,,,,,23.396256145945838
2797,,,,,,,,23.396256145945838
2798,,,,,,,,23.4049615702861
2799,,,,,,,,23.4049615702861
2800,,,,,,,,23.4049615702861
2801,,,,,,,,23.4049615702861
2802,,,,,,,,23.4049615702861
2803,,,,,,,,23.4049615702861
2804,,,,,,,,23.413666994626364
2805,,,,,,,,23.413666994626364
2806,,,,,,,,23.413666994626364
2807,,,,,,,,23.413666994626364
2808,,,,,,,,23.413666994626364
2809,,,,,,,,23.413666994626364
2810,,,,,,,,23.256969356501617
2811,,,,,,,,23.256969356501617
2812,,,,,,,,23.256969356501617
2813,,,,,,,,23.256969356501617
2814,,,,,,,,23.26567478084188
2815,,,,,,,,23.26567478084188
2816,,,,,,,,23.26567478084188
2817,,,,,,,,23.26567478084188
2818,,,,,,,,23.26567478084188
2819,,,,,,,,23.26567478084188
2820,,,,,,,,23.26567478084188
2821,,,,,,,,23.274380205182144
2822,,,,,,,,23.283085629522407
2823,,,,,,,,23.317907326883464
2824,,,,,,,,23.317907326883464
2825,,,,,,,,23.317907326883464
2826,,,,,,,,23.317907326883464
2827,,,,,,,,23.317907326883464
2828,,,,,,,,23.326612751223728
2829,,,,,,,,23.326612751223728
2830,,,,,,,,23.326612751223728
2831,,,,,,,,23.326612751223728
2832,,,,,,,,23.326612751223728
2833,,,,,,,,23.33531817556399
2834,,,,,,,,23.33531817556399
2835,,,,,,,,23.33531817556399
2836,,,,,,,,23.33531817556399
2837,,,,,,,,23.33531817556399
2838,,,,,,,,23.344023599904254
2839,,,,,,,,23.344023599904254
2840,,,,,,,,23.344023599904254
2841,,,,,,,,23.344023599904254
2842,,,,,,,,23.344023599904254
2843,,,,,,,,23.344023599904254
2844,,,,,,,,23.352729024244518
2845,,,,,,,,23.352729024244518
2846,,,,,,,,23.352729024244518
2847,,,,,,,,23.352729024244518
2848,,,,,,,,23.352729024244518
2849,,,,,,,,23.36143444858478
2850,,,,,,,,23.36143444858478
2851,,,,,,,,23.36143444858478
2852,,,,,,,,23.36143444858478
2853,,,,,,,,23.36143444858478
2854,,,,,,,,23.36143444858478
2855,,,,,,,,23.370139872925044
2856,,,,,,,,23.370139872925044
2857,,,,,,,,23.370139872925044
2858,,,,,,,,23.370139872925044
2859,,,,,,,,23.370139872925044
2860,,,,,,,,23.370139872925044
2861,,,,,,,,23.370139872925044
2862,,,,,,,,23.37884529726531
2863,,,,,,,,23.37884529726531
2864,,,,,,,,23.37884529726531
2865,,,,,,,,23.387550721605574
2866,,,,,,,,23.387550721605574
2867,,,,,,,,23.387550721605574
2868,,,,,,,,23.396256145945838
2869,,,,,,,,23.396256145945838
2870,,,,,,,,23.396256145945838
2871,,,,,,,,23.4049615702861
2872,,,,,,,,23.4049615702861
2873,,,,,,,,23.4049615702861
2874,,,,,,,,23.413666994626364
2875,,,,,,,,23.413666994626364
2876,,,,,,,,23.413666994626364
2877,,,,,,,,23.256969356501617
2878,,,,,,,,23.256969356501617
2879,,,,,,,,23.256969356501617
2880,,,,,,,,23.256969356501617
2881,,,,,,,,23.256969356501617
2882,,,,,,,,23.256969356501617
2883,,,,,,,,23.256969356501617
2884,,,,,,,,23.256969356501617
2885,,,,,,,,23.26567478084188
2886,,,,,,,,23.26567478084188
2887,,,,,,,,23.26567478084188
2888,,,,,,,,23.26567478084188
2889,,,,,,,,23.26567478084188
2890,,,,,,,,23.26567478084188
2891,,,,,,,,23.274380205182144
2892,,,,,,,,23.283085629522407
2893,,,,,,,,23.317907326883464
2894,,,,,,,,23.317907326883464
2895,,,,,,,,23.317907326883464
2896,,,,,,,,23.317907326883464
2897,,,,,,,,23.317907326883464
2898,,,,,,,,23.317907326883464
2899,,,,,,,,23.317907326883464
2900,,,,,,,,23.326612751223728
2901,,,,,,,,23.326612751223728
2902,,,,,,,,23.326612751223728
2903,,,,,,,,23.326612751223728
2904,,,,,,,,23.326612751223728
2905,,,,,,,,23.326612751223728
2906,,,,,,,,23.326612751223728
2907,,,,,,,,23.33531817556399
2908,,,,,,,,23.33531817556399
2909,,,,,,,,23.33531817556399
2910,,,,,,,,23.33531817556399
2911,,,,,,,,23.33531817556399
2912,,,,,,,,23.33531817556399
2913,,,,,,,,23.33531817556399
2914,,,,,,,,23.344023599904254
2915,,,,,,,,23.344023599904254
2916,,,,,,,,23.344023599904254
2917,,,,,,,,23.344023599904254
2918,,,,,,,,23.344023599904254
2919,,,,,,,,23.344023599904254
2920,,,,,,,,23.344023599904254
2921,,,,,,,,23.352729024244518
2922,,,,,,,,23.352729024244518
2923,,,,,,,,23.352729024244518
2924,,,,,,,,23.352729024244518
2925,,,,,,,,23.352729024244518
2926,,,,,,,,23.352729024244518
2927,,,,,,,,23.352729024244518
2928,,,,,,,,23.36143444858478
2929,,,,,,,,23.36143444858478
2930,,,,,,,,23.36143444858478
2931,,,,,,,,23.36143444858478
2932,,,,,,,,23.36143444858478
2933,,,,,,,,23.36143444858478
2934,,,,,,,,23.36143444858478
2935,,,,,,,,23.370139872925044
2936,,,,,,,,23.370139872925044
2937,,,,,,,,23.370139872925044
2938,,,,,,,,23.370139872925044
2939,,,,,,,,23.370139872925044
2940,,,,,,,,23.370139872925044
2941,,,,,,,,23.370139872925044
2942,,,,,,,,23.37884529726531
2943,,,,,,,,23.37884529726531
2944,,,,,,,,23.37884529726531
2945,,,,,,,,23.37884529726531
2946,,,,,,,,23.37884529726531
2947,,,,,,,,23.37884529726531
2948,,,,,,,,23.387550721605574
2949,,,,,,,,23.387550721605574
2950,,,,,,,,23.387550721605574
2951,,,,,,,,23.387550721605574
2952,,,,,,,,23.387550721605574
2953,,,,,,,,23.387550721605574
2954,,,,,,,,23.387550721605574
2955,,,,,,,,23.396256145945838
2956,,,,,,,,23.396256145945838
2957,,,,,,,,23.396256145945838
2958,,,,,,,,23.396256145945838
2959,,,,,,,,23.396256145945838
2960,,,,,,,,23.396256145945838
2961,,,,,,,,23.4049615702861
2962,,,,,,,,23.4049615702861
2963,,,,,,,,23.4049615702861
2964,,,,,,,,23.4049615702861
2965,,,,,,,,23.413666994626364
2966,,,,,,,,23.413666994626364
2967,,,,,,,,23.413666994626364
2968,,,,,,,,23.413666994626364
2969,,,,,,,,23.413666994626364
2970,,,,,,,,23.256969356501617
2971,,,,,,,,23.256969356501617
2972,,,,,,,,23.256969356501617
2973,,,,,,,,23.26567478084188
2974,,,,,,,,23.26567478084188
2975,,,,,,,,23.26567478084188
2976,,,,,,,,23.274380205182144
2977,,,,,,,,23.283085629522407
2978,,,,,,,,23.317907326883464
2979,,,,,,,,23.317907326883464
2980,,,,,,,,23.326612751223728
2981,,,,,,,,23.326612751223728
2982,,,,,,,,23.326612751223728
2983,,,,,,,,23.33531817556399
2984,,,,,,,,23.33531817556399
2985,,,,,,,,23.344023599904254
2986,,,,,,,,23.344023599904254
2987,,,,,,,,23.344023599904254
2988,,,,,,,,23.352729024244518
2989,,,,,,,,23.352729024244518
2990,,,,,,,,23.352729024244518
2991,,,,,,,,23.36143444858478
2992,,,,,,,,23.36143444858478
2993,,,,,,,,23.36143444858478
2994,,,,,,,,23.370139872925044
2995,,,,,,,,23.370139872925044
2996,,,,,,,,23.37884529726531
2997,,,,,,,,23.37884529726531
2998,,,,,,,,23.387550721605574
2999,,,,,,,,23.387550721605574
3000,,,,,,,,23.396256145945838
3001,,,,,,,,23.396256145945838
3002,,,,,,,,23.4049615702861
3003,,,,,,,,23.4049615702861
3004,,,,,,,,23.413666994626364
3005,,,,,,,,23.256969356501617
3006,,,,,,,,23.256969356501617
3007,,,,,,,,23.256969356501617
3008,,,,,,,,23.256969356501617
3009,,,,,,,,23.256969356501617
3010,,,,,,,,23.256969356501617
3011,,,,,,,,23.26567478084188
3012,,,,,,,,23.26567478084188
3013,,,,,,,,23.26567478084188
3014,,,,,,,,23.26567478084188
3015,,,,,,,,23.26567478084188
3016,,,,,,,,23.26567478084188
3017,,,,,,,,23.26567478084188
3018,,,,,,,,23.274380205182144
3019,,,,,,,,23.283085629522407
3020,,,,,,,,23.317907326883464
3021,,,,,,,,23.317907326883464
3022,,,,,,,,23.317907326883464
3023,,,,,,,,23.317907326883464
3024,,,,,,,,23.317907326883464
3025,,,,,,,,23.317907326883464
3026,,,,,,,,23.326612751223728
3027,,,,,,,,23.326612751223728
3028,,,,,,,,23.326612751223728
3029,,,,,,,,23.326612751223728
3030,,,,,,,,23.326612751223728
3031,,,,,,,,23.33531817556399
3032,,,,,,,,23.33531817556399
3033,,,,,,,,23.33531817556399
3034,,,,,,,,23.33531817556399
3035,,,,,,,,23.33531817556399
3036,,,,,,,,23.33531817556399
3037,,,,,,,,23.344023599904254
3038,,,,,,,,23.344023599904254
3039,,,,,,,,23.344023599904254
3040,,,,,,,,23.344023599904254
3041,,,,,,,,23.344023599904254
3042,,,,,,,,23.352729024244518
3043,,,,,,,,23.352729024244518
3044,,,,,,,,23.352729024244518
3045,,,,,,,,23.352729024244518
3046,,,,,,,,23.352729024244518
3047,,,,,,,,23.352729024244518
3048,,,,,,,,23.36143444858478
3049,,,,,,,,23.36143444858478
3050,,,,,,,,23.36143444858478
3051,,,,,,,,23.36143444858478
3052,,,,,,,,23.36143444858478
3053,,,,,,,,23.36143444858478
3054,,,,,,,,23.370139872925044
3055,,,,,,,,23.370139872925044
3056,,,,,,,,23.370139872925044
3057,,,,,,,,23.370139872925044
3058,,,,,,,,23.370139872925044
3059,,,,,,,,23.37884529726531
3060,,,,,,,,23.37884529726531
3061,,,,,,,,23.37884529726531
3062,,,,,,,,23.37884529726531
3063,,,,,,,,23.37884529726531
3064,,,,,,,,23.387550721605574
3065,,,,,,,,23.387550721605574
3066,,,,,,,,23.387550721605574
3067,,,,,,,,23.387550721605574
3068,,,,,,,,23.387550721605574
3069,,,,,,,,23.387550721605574
3070,,,,,,,,23.396256145945838
3071,,,,,,,,23.396256145945838
3072,,,,,,,,23.396256145945838
3073,,,,,,,,23.396256145945838
3074,,,,,,,,23.4049615702861
3075,,,,,,,,23.4049615702861
3076,,,,,,,,23.4049615702861
3077,,,,,,,,23.413666994626364
3078,,,,,,,,23.413666994626364
3079,,,,,,,,23.413666994626364
3080,,,,,,,,23.256969356501617
3081,,,,,,,,23.256969356501617
3082,,,,,,,,23.256969356501617
3083,,,,,,,,23.256969356501617
3084,,,,,,,,23.256969356501617
3085,,,,,,,,23.256969356501617
3086,,,,,,,,23.256969356501617
3087,,,,,,,,23.26567478084188
3088,,,,,,,,23.26567478084188
3089,,,,,,,,23.26567478084188
3090,,,,,,,,23.26567478084188
3091,,,,,,,,23.26567478084188
3092,,,,,,,,23.26567478084188
3093,,,,,,,,23.26567478084188
3094,,,,,,,,23.274380205182144
3095,,,,,,,,23.283085629522407
3096,,,,,,,,23.317907326883464
3097,,,,,,,,23.317907326883464
3098,,,,,,,,23.317907326883464
3099,,,,,,,,23.317907326883464
3100,,,,,,,,23.317907326883464
3101,,,,,,,,23.326612751223728
3102,,,,,,,,23.326612751223728
3103,,,,,,,,23.326612751223728
3104,,,,,,,,23.33531817556399
3105,,,,,,,,23.33531817556399
3106,,,,,,,,23.33531817556399
3107,,,,,,,,23.33531817556399
3108,,,,,,,,23.33531817556399
3109,,,,,,,,23.344023599904254
3110,,,,,,,,23.344023599904254
3111,,,,,,,,23.344023599904254
3112,,,,,,,,23.344023599904254
3113,,,,,,,,23.344023599904254
3114,,,,,,,,23.344023599904254
3115,,,,,,,,23.352729024244518
3116,,,,,,,,23.352729024244518
3117,,,,,,,,23.352729024244518
3118,,,,,,,,23.352729024244518
3119,,,,,,,,23.352729024244518
3120,,,,,,,,23.36143444858478
3121,,,,,,,,23.36143444858478
3122,,,,,,,,23.36143444858478
3123,,,,,,,,23.36143444858478
3124,,,,,,,,23.36143444858478
3125,,,,,,,,23.36143444858478
3126,,,,,,,,23.370139872925044
3127,,,,,,,,23.370139872925044
3128,,,,,,,,23.370139872925044
3129,,,,,,,,23.370139872925044
3130,,,,,,,,23.370139872925044
3131,,,,,,,,23.370139872925044
3132,,,,,,,,23.37884529726531
3133,,,,,,,,23.37884529726531
3134,,,,,,,,23.37884529726531
3135,,,,,,,,23.37884529726531
3136,,,,,,,,23.37884529726531
3137,,,,,,,,23.387550721605574
3138,,,,,,,,23.387550721605574
3139,,,,,,,,23.387550721605574
3140,,,,,,,,23.387550721605574
3141,,,,,,,,23.387550721605574
3142,,,,,,,,23.387550721605574
3143,,,,,,,,23.396256145945838
3144,,,,,,,,23.396256145945838
3145,,,,,,,,23.396256145945838
3146,,,,,,,,23.396256145945838
3147,,,,,,,,23.4049615702861
3148,,,,,,,,23.4049615702861
3149,,,,,,,,23.4049615702861
3150,,,,,,,,23.4049615702861
3151,,,,,,,,23.413666994626364
3152,,,,,,,,23.413666994626364
3153,,,,,,,,23.413666994626364
3154,,,,,,,,23.413666994626364
3155,,,,,,,,23.256969356501617
3156,,,,,,,,23.256969356501617
3157,,,,,,,,23.256969356501617
3158,,,,,,,,23.256969356501617
3159,,,,,,,,23.256969356501617
3160,,,,,,,,23.256969356501617
3161,,,,,,,,23.256969356501617
3162,,,,,,,,23.256969356501617
3163,,,,,,,,23.26567478084188
3164,,,,,,,,23.26567478084188
3165,,,,,,,,23.26567478084188
3166,,,,,,,,23.26567478084188
3167,,,,,,,,23.26567478084188
3168,,,,,,,,23.26567478084188
3169,,,,,,,,23.274380205182144
3170,,,,,,,,23.283085629522407
3171,,,,,,,,23.317907326883464
3172,,,,,,,,23.317907326883464
3173,,,,,,,,23.317907326883464
3174,,,,,,,,23.317907326883464
3175,,,,,,,,23.317907326883464
3176,,,,,,,,23.317907326883464
3177,,,,,,,,23.326612751223728
3178,,,,,,,,23.326612751223728
3179,,,,,,,,23.326612751223728
3180,,,,,,,,23.326612751223728
3181,,,,,,,,23.326612751223728
3182,,,,,,,,23.326612751223728
3183,,,,,,,,23.33531817556399
3184,,,,,,,,23.33531817556399
3185,,,,,,,,23.33531817556399
3186,,,,,,,,23.33531817556399
3187,,,,,,,,23.33531817556399
3188,,,,,,,,23.33531817556399
3189,,,,,,,,23.344023599904254
3190,,,,,,,,23.344023599904254
3191,,,,,,,,23.344023599904254
3192,,,,,,,,23.344023599904254
3193,,,,,,,,23.344023599904254
3194,,,,,,,,23.344023599904254
3195,,,,,,,,23.344023599904254
3196,,,,,,,,23.352729024244518
3197,,,,,,,,23.352729024244518
3198,,,,,,,,23.352729024244518
3199,,,,,,,,23.352729024244518
3200,,,,,,,,23.352729024244518
3201,,,,,,,,23.36143444858478
3202,,,,,,,,23.36143444858478
3203,,,,,,,,23.36143444858478
3204,,,,,,,,23.36143444858478
3205,,,,,,,,23.36143444858478
3206,,,,,,,,23.36143444858478
3207,,,,,,,,23.36143444858478
3208,,,,,,,,23.370139872925044
3209,,,,,,,,23.370139872925044
3210,,,,,,,,23.370139872925044
3211,,,,,,,,23.370139872925044
3212,,,,,,,,23.370139872925044
3213,,,,,,,,23.370139872925044
3214,,,,,,,,23.37884529726531
3215,,,,,,,,23.37884529726531
3216,,,,,,,,23.37884529726531
3217,,,,,,,,23.37884529726531
3218,,,,,,,,23.37884529726531
3219,,,,,,,,23.37884529726531
3220,,,,,,,,23.387550721605574
3221,,,,,,,,23.387550721605574
3222,,,,,,,,23.387550721605574
3223,,,,,,,,23.387550721605574
3224,,,,,,,,23.396256145945838
3225,,,,,,,,23.396256145945838
3226,,,,,,,,23.396256145945838
3227,,,,,,,,23.396256145945838
3228,,,,,,,,23.396256145945838
3229,,,,,,,,23.396256145945838
3230,,,,,,,,23.4049615702861
3231,,,,,,,,23.4049615702861
3232,,,,,,,,23.4049615702861
3233,,,,,,,,23.4049615702861
3234,,,,,,,,23.413666994626364
3235,,,,,,,,23.413666994626364
3236,,,,,,,,23.413666994626364
3237,,,,,,,,23.413666994626364
3238,,,,,,,,23.256969356501617
3239,,,,,,,,23.256969356501617
3240,,,,,,,,23.256969356501617
3241,,,,,,,,23.256969356501617
3242,,,,,,,,23.256969356501617
3243,,,,,,,,23.26567478084188
3244,,,,,,,,23.26567478084188
3245,,,,,,,,23.26567478084188
3246,,,,,,,,23.26567478084188
3247,,,,,,,,23.26567478084188
3248,,,,,,,,23.26567478084188
3249,,,,,,,,23.274380205182144
3250,,,,,,,,23.283085629522407
3251,,,,,,,,23.317907326883464
3252,,,,,,,,23.317907326883464
3253,,,,,,,,23.317907326883464
3254,,,,,,,,23.317907326883464
3255,,,,,,,,23.317907326883464
3256,,,,,,,,23.317907326883464
3257,,,,,,,,23.326612751223728
3258,,,,,,,,23.326612751223728
3259,,,,,,,,23.326612751223728
3260,,,,,,,,23.326612751223728
3261,,,,,,,,23.326612751223728
3262,,,,,,,,23.326612751223728
3263,,,,,,,,23.33531817556399
3264,,,,,,,,23.33531817556399
3265,,,,,,,,23.33531817556399
3266,,,,,,,,23.33531817556399
3267,,,,,,,,23.33531817556399
3268,,,,,,,,23.33531817556399
3269,,,,,,,,23.344023599904254
3270,,,,,,,,23.344023599904254
3271,,,,,,,,23.344023599904254
3272,,,,,,,,23.344023599904254
3273,,,,,,,,23.344023599904254
3274,,,,,,,,23.344023599904254
3275,,,,,,,,23.352729024244518
3276,,,,,,,,23.352729024244518
3277,,,,,,,,23.352729024244518
3278,,,,,,,,23.352729024244518
3279,,,,,,,,23.352729024244518
3280,,,,,,,,23.352729024244518
3281,,,,,,,,23.36143444858478
3282,,,,,,,,23.36143444858478
3283,,,,,,,,23.36143444858478
3284,,,,,,,,23.36143444858478
3285,,,,,,,,23.36143444858478
3286,,,,,,,,23.36143444858478
3287,,,,,,,,23.370139872925044
3288,,,,,,,,23.370139872925044
3289,,,,,,,,23.370139872925044
3290,,,,,,,,23.370139872925044
3291,,,,,,,,23.370139872925044
3292,,,,,,,,23.370139872925044
3293,,,,,,,,23.37884529726531
3294,,,,,,,,23.37884529726531
3295,,,,,,,,23.37884529726531
3296,,,,,,,,23.37884529726531
3297,,,,,,,,23.37884529726531
3298,,,,,,,,23.37884529726531
3299,,,,,,,,23.387550721605574
3300,,,,,,,,23.387550721605574
3301,,,,,,,,23.387550721605574
3302,,,,,,,,23.387550721605574
3303,,,,,,,,23.387550721605574
3304,,,,,,,,23.387550721605574
3305,,,,,,,,23.396256145945838
3306,,,,,,,,23.396256145945838
3307,,,,,,,,23.396256145945838
3308,,,,,,,,23.396256145945838
3309,,,,,,,,23.396256145945838
3310,,,,,,,,23.4049615702861
3311,,,,,,,,23.4049615702861
3312,,,,,,,,23.4049615702861
3313,,,,,,,,23.4049615702861
3314,,,,,,,,23.4049615702861
3315,,,,,,,,23.413666994626364
3316,,,,,,,,23.413666994626364
3317,,,,,,,,23.413666994626364
3318,,,,,,,,23.413666994626364
3319,,,,,,,,23.413666994626364
3320,,,,,,,,23.256969356501617
3321,,,,,,,,23.256969356501617
3322,,,,,,,,23.256969356501617
3323,,,,,,,,23.256969356501617
3324,,,,,,,,23.26567478084188
3325,,,,,,,,23.26567478084188
3326,,,,,,,,23.274380205182144
3327,,,,,,,,23.283085629522407
3328,,,,,,,,23.317907326883464
3329,,,,,,,,23.317907326883464
3330,,,,,,,,23.326612751223728
3331,,,,,,,,23.326612751223728
3332,,,,,,,,23.33531817556399
3333,,,,,,,,23.33531817556399
3334,,,,,,,,23.344023599904254
3335,,,,,,,,23.344023599904254
3336,,,,,,,,23.352729024244518
3337,,,,,,,,23.352729024244518
3338,,,,,,,,23.36143444858478
3339,,,,,,,,23.36143444858478
3340,,,,,,,,23.370139872925044
3341,,,,,,,,23.370139872925044
3342,,,,,,,,23.37884529726531
3343,,,,,,,,23.37884529726531
3344,,,,,,,,23.387550721605574
3345,,,,,,,,23.387550721605574
3346,,,,,,,,23.396256145945838
3347,,,,,,,,23.396256145945838
3348,,,,,,,,23.4049615702861
3349,,,,,,,,23.4049615702861
3350,,,,,,,,23.413666994626364
3351,,,,,,,,23.413666994626364
3352,,,,,,,,23.256969356501617
3353,,,,,,,,23.256969356501617
3354,,,,,,,,23.256969356501617
3355,,,,,,,,23.256969356501617
3356,,,,,,,,23.256969356501617
3357,,,,,,,,23.256969356501617
3358,,,,,,,,23.256969356501617
3359,,,,,,,,23.26567478084188
3360,,,,,,,,23.26567478084188
3361,,,,,,,,23.26567478084188
3362,,,,,,,,23.26567478084188
3363,,,,,,,,23.26567478084188
3364,,,,,,,,23.26567478084188
3365,,,,,,,,23.26567478084188
3366,,,,,,,,23.26567478084188
3367,,,,,,,,23.274380205182144
3368,,,,,,,,23.283085629522407
3369,,,,,,,,23.317907326883464
3370,,,,,,,,23.317907326883464
3371,,,,,,,,23.317907326883464
3372,,,,,,,,23.317907326883464
3373,,,,,,,,23.317907326883464
3374,,,,,,,,23.317907326883464
3375,,,,,,,,23.317907326883464
3376,,,,,,,,23.326612751223728
3377,,,,,,,,23.326612751223728
3378,,,,,,,,23.326612751223728
3379,,,,,,,,23.326612751223728
3380,,,,,,,,23.326612751223728
3381,,,,,,,,23.326612751223728
3382,,,,,,,,23.326612751223728
3383,,,,,,,,23.33531817556399
3384,,,,,,,,23.33531817556399
3385,,,,,,,,23.33531817556399
3386,,,,,,,,23.33531817556399
3387,,,,,,,,23.33531817556399
3388,,,,,,,,23.33531817556399
3389,,,,,,,,23.33531817556399
3390,,,,,,,,23.33531817556399
3391,,,,,,,,23.344023599904254
3392,,,,,,,,23.344023599904254
3393,,,,,,,,23.344023599904254
3394,,,,,,,,23.344023599904254
3395,,,,,,,,23.344023599904254
3396,,,,,,,,23.344023599904254
3397,,,,,,,,23.352729024244518
3398,,,,,,,,23.352729024244518
3399,,,,,,,,23.352729024244518
3400,,,,,,,,23.352729024244518
3401,,,,,,,,23.352729024244518
3402,,,,,,,,23.352729024244518
3403,,,,,,,,23.36143444858478
3404,,,,,,,,23.36143444858478
3405,,,,,,,,23.36143444858478
3406,,,,,,,,23.36143444858478
3407,,,,,,,,23.36143444858478
3408,,,,,,,,23.36143444858478
3409,,,,,,,,23.370139872925044
3410,,,,,,,,23.370139872925044
3411,,,,,,,,23.370139872925044
3412,,,,,,,,23.370139872925044
3413,,,,,,,,23.370139872925044
3414,,,,,,,,23.370139872925044
3415,,,,,,,,23.37884529726531
3416,,,,,,,,23.37884529726531
3417,,,,,,,,23.37884529726531
3418,,,,,,,,23.37884529726531
3419,,,,,,,,23.37884529726531
3420,,,,,,,,23.37884529726531
3421,,,,,,,,23.387550721605574
3422,,,,,,,,23.387550721605574
3423,,,,,,,,23.387550721605574
3424,,,,,,,,23.387550721605574
3425,,,,,,,,23.387550721605574
3426,,,,,,,,23.387550721605574
3427,,,,,,,,23.396256145945838
3428,,,,,,,,23.396256145945838
3429,,,,,,,,23.396256145945838
3430,,,,,,,,23.396256145945838
3431,,,,,,,,23.396256145945838
3432,,,,,,,,23.396256145945838
3433,,,,,,,,23.4049615702861
3434,,,,,,,,23.4049615702861
3435,,,,,,,,23.4049615702861
3436,,,,,,,,23.4049615702861
3437,,,,,,,,23.4049615702861
3438,,,,,,,,23.4049615702861
3439,,,,,,,,23.413666994626364
3440,,,,,,,,23.413666994626364
3441,,,,,,,,23.413666994626364
3442,,,,,,,,23.413666994626364
3443,,,,,,,,23.413666994626364
3444,,,,,,,,23.413666994626364
3445,,,,,,,,23.256969356501617
3446,,,,,,,,23.256969356501617
3447,,,,,,,,23.256969356501617
3448,,,,,,,,23.256969356501617
3449,,,,,,,,23.26567478084188
3450,,,,,,,,23.26567478084188
3451,,,,,,,,23.26567478084188
3452,,,,,,,,23.26567478084188
3453,,,,,,,,23.26567478084188
3454,,,,,,,,23.274380205182144
3455,,,,,,,,23.283085629522407
3456,,,,,,,,23.317907326883464
3457,,,,,,,,23.317907326883464
3458,,,,,,,,23.317907326883464
3459,,,,,,,,23.317907326883464
3460,,,,,,,,23.317907326883464
3461,,,,,,,,23.326612751223728
3462,,,,,,,,23.326612751223728
3463,,,,,,,,23.326612751223728
3464,,,,,,,,23.33531817556399
3465,,,,,,,,23.33531817556399
3466,,,,,,,,23.33531817556399
3467,,,,,,,,23.344023599904254
3468,,,,,,,,23.344023599904254
3469,,,,,,,,23.344023599904254
3470,,,,,,,,23.352729024244518
3471,,,,,,,,23.352729024244518
3472,,,,,,,,23.36143444858478
3473,,,,,,,,23.36143444858478
3474,,,,,,,,23.370139872925044
3475,,,,,,,,23.370139872925044
3476,,,,,,,,23.370139872925044
3477,,,,,,,,23.37884529726531
3478,,,,,,,,23.37884529726531
3479,,,,,,,,23.387550721605574
3480,,,,,,,,23.387550721605574
3481,,,,,,,,23.396256145945838
3482,,,,,,,,23.4049615702861
3483,,,,,,,,23.413666994626364
3484,,,,,,,,23.413666994626364
3485,,,,,,,,23.256969356501617
3486,,,,,,,,23.256969356501617
3487,,,,,,,,23.256969356501617
3488,,,,,,,,23.256969356501617
3489,,,,,,,,23.256969356501617
3490,,,,,,,,23.256969356501617
3491,,,,,,,,23.256969356501617
3492,,,,,,,,23.256969356501617
3493,,,,,,,,23.26567478084188
3494,,,,,,,,23.26567478084188
3495,,,,,,,,23.26567478084188
3496,,,,,,,,23.26567478084188
3497,,,,,,,,23.26567478084188
3498,,,,,,,,23.26567478084188
3499,,,,,,,,23.274380205182144
3500,,,,,,,,23.283085629522407
3501,,,,,,,,23.317907326883464
3502,,,,,,,,23.317907326883464
3503,,,,,,,,23.317907326883464
3504,,,,,,,,23.317907326883464
3505,,,,,,,,23.317907326883464
3506,,,,,,,,23.317907326883464
3507,,,,,,,,23.326612751223728
3508,,,,,,,,23.326612751223728
3509,,,,,,,,23.326612751223728
3510,,,,,,,,23.326612751223728
3511,,,,,,,,23.326612751223728
3512,,,,,,,,23.33531817556399
3513,,,,,,,,23.33531817556399
3514,,,,,,,,23.33531817556399
3515,,,,,,,,23.33531817556399
3516,,,,,,,,23.33531817556399
3517,,,,,,,,23.344023599904254
3518,,,,,,,,23.344023599904254
3519,,,,,,,,23.344023599904254
3520,,,,,,,,23.344023599904254
3521,,,,,,,,23.344023599904254
3522,,,,,,,,23.352729024244518
3523,,,,,,,,23.352729024244518
3524,,,,,,,,23.352729024244518
3525,,,,,,,,23.352729024244518
3526,,,,,,,,23.352729024244518
3527,,,,,,,,23.36143444858478
3528,,,,,,,,23.36143444858478
3529,,,,,,,,23.36143444858478
3530,,,,,,,,23.36143444858478
3531,,,,,,,,23.36143444858478
3532,,,,,,,,23.36143444858478
3533,,,,,,,,23.370139872925044
3534,,,,,,,,23.370139872925044
